Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Dominio geográfico,Prom. Cantidad de visitas,Prom. Duracion_Min,TEM,OC01_1,OC06_1,OC07_1,OC08_1,Cant. Vivienda,N_HOGAR,TNR
2022,feb,Huánuco,Ambo,San Rafael,0573,Rural,Sierra Centro,1.38,23.6,13.333333333333334,100,0,0,13.333333333333334,16,18,0
2022,feb,Huánuco,Huanuco,Pillco Marca,0531,Medio Bajo,Selva,1.30,18.6,10,100,0,0,10,10,10,0
2022,feb,Huánuco,Leoncio Prado,Castillo Grande,0534,Medio,Selva,1.00,23.2,0,100,0,0,0,10,10,0
2022,feb,Huánuco,Leoncio Prado,Rupa-Rupa,0538,Medio Alto,Selva,1.00,22.8,0,100,0,0,0,10,10,0
2022,feb,Huánuco,Leoncio Prado,Rupa-Rupa,3434,Medio,Selva,1.00,23.5,0,100,0,0,0,10,10,0
2022,feb,Huánuco,Yarowilca,Obas,3442,Rural,Sierra Centro,1.07,28.3,0,100,0,0,0,15,15,0
2022,feb,Ica,Chincha,Pueblo Nuevo,0599,Medio Alto,Costa Centro,1.91,16.9,20,100,0,0,20,11,13,0
2022,feb,Ica,Chincha,Sunampe,0603,Medio Bajo,Costa Centro,1.00,18.7,10,100,0,0,10,10,10,0
2022,feb,Ica,Ica,Los Aquijes,0634,Bajo,Costa Centro,1.00,21.7,0,100,0,0,0,10,10,0
2022,feb,Ica,Ica,Subtanjalla,3467,Medio Bajo,Costa Centro,1.20,13.4,10,100,0,0,10,10,10,0
2022,feb,Ica,Pisco,Pisco,3458,Medio,Costa Centro,1.00,19.4,0,100,0,0,0,10,10,0
2022,feb,Junín,Concepcion,Nueve De Julio,3482,Bajo,Sierra Centro,1.00,21.4,0,100,0,0,0,10,10,0
2022,feb,Junín,Huancayo,Huancayo,0648,Alto,Sierra Centro,1.10,17.8,10,100,0,0,10,10,10,0
2022,feb,Junín,Huancayo,Huancayo,3475,Medio Bajo,Sierra Centro,1.00,21.8,0,100,0,0,0,10,10,0
2022,feb,Junín,Huancayo,Huayucachi,0683,Bajo,Sierra Centro,1.00,23.7,0,100,0,0,0,10,10,0
2022,feb,Junín,Huancayo,Pucara,0693,Rural,Sierra Centro,1.00,22.7,0,100,0,0,0,15,15,0
2022,feb,La Libertad,Ascope,Paijan,0736,Bajo,Costa Norte,1.00,16.8,0,100,0,0,0,10,10,0
2022,feb,La Libertad,Chepen,Chepen,3498,Medio Bajo,Costa Norte,1.50,16.8,10,100,0,0,10,10,10,0
2022,feb,La Libertad,Gran Chimu,Cascas,3505,Rural,Costa Norte,1.00,19.6,0,100,0,0,0,15,15,0
2022,feb,La Libertad,Trujillo,El Porvenir,0720,Bajo,Costa Norte,1.00,16.7,0,100,0,0,0,10,10,0
2022,feb,La Libertad,Trujillo,Trujillo,0711,Medio,Costa Norte,1.36,17.5,10,100,0,0,0,11,13,0
2022,feb,Lambayeque,Chiclayo,Chiclayo,0769,Medio Alto,Costa Norte,1.00,20.4,0,100,0,0,0,10,10,0
2022,feb,Lambayeque,Chiclayo,Chiclayo,3510,Bajo,Costa Norte,1.00,22.3,0,100,0,0,0,10,10,0
2022,feb,Lambayeque,Chiclayo,Chongoyape,0807,Medio Bajo,Costa Norte,1.00,19.1,0,100,0,0,0,10,10,0
2022,feb,Lambayeque,Chiclayo,Jose Leonardo Ortiz,0778,Medio,Costa Norte,1.00,19.8,0,100,0,0,0,12,18,0
2022,feb,Lambayeque,Chiclayo,Jose Leonardo Ortiz,3518,Bajo,Costa Norte,1.30,21.6,30,100,0,0,30,10,10,0
2022,feb,Lambayeque,Chiclayo,Santa Rosa,3526,Medio Bajo,Costa Norte,1.30,22.6,10,100,0,0,10,10,10,0
2022,feb,Lambayeque,Lambayeque,Salas,0814,Rural,Costa Norte,1.00,23.1,0,100,0,0,0,15,15,0
2022,feb,Lambayeque,Lambayeque,Tucume,0793,Medio Bajo,Costa Norte,1.00,20.4,0,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,Comas,0853,Medio,Lima Metropolitana,1.30,14.2,10,100,0,0,10,10,10,0
2022,feb,Lima Metropolitana,Lima,El Agustino,0912,Bajo,Lima Metropolitana,1.09,12.1,20,100,0,0,20,11,13,0
2022,feb,Lima Metropolitana,Lima,Independencia,0860,Medio,Lima Metropolitana,1.09,15.6,0,100,0,0,0,11,13,0
2022,feb,Lima Metropolitana,Lima,Lurigancho,0886,Bajo,Lima Metropolitana,1.10,11.7,40,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,Lurigancho,0888,Bajo,Lima Metropolitana,1.00,10.4,0,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,San Juan De Lurigancho,0878,Medio Bajo,Lima Metropolitana,1.20,16.9,20,100,0,0,10,10,10,0
2022,feb,Lima Metropolitana,Lima,San Juan De Lurigancho,0978,Bajo,Lima Metropolitana,1.00,15.7,0,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,San Juan De Lurigancho,3544,Bajo,Lima Metropolitana,1.00,12.2,0,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,San Martin De Porres,0834,Medio Alto,Lima Metropolitana,1.00,11.9,0,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,San Martin De Porres,3532,Medio Alto,Lima Metropolitana,1.00,8.7,0,100,0,0,0,11,13,0
2022,feb,Lima Metropolitana,Lima,Santa Anita,0903,Medio Bajo,Lima Metropolitana,1.40,16.8,10,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,Santa Anita,3550,Medio,Lima Metropolitana,1.18,14.2,0,90.9090909090909,0,0,0,11,13,0
2022,feb,Lima Metropolitana,Lima,Villa El Salvador,3566,Medio,Lima Metropolitana,1.20,13.1,10,100,0,0,10,10,10,0
2022,feb,Lima Metropolitana,Lima,Villa El Salvador,3568,Medio Bajo,Lima Metropolitana,1.00,23.0,0,100,0,0,0,10,10,0
2022,feb,Lima Metropolitana,Lima,Villa Maria Del Triunfo,3572,Medio Bajo,Lima Metropolitana,1.00,13.5,0,100,0,0,0,10,10,0
2022,feb,Loreto,Alto Amazonas,Yurimaguas,1078,Medio,Selva,1.20,17.9,10,100,0,0,10,10,10,0
2022,feb,Loreto,Loreto,Nauta,1073,Bajo,Selva,1.00,20.5,0,100,0,0,0,10,10,0
2022,feb,Loreto,Loreto,Nauta,3616,Medio Bajo,Selva,1.00,27.8,0,100,0,0,0,10,10,0
2022,feb,Loreto,Maynas,Belen,1058,Bajo,Selva,1.00,15.6,0,100,0,0,0,10,10,0
2022,feb,Loreto,Maynas,Punchana,1045,Medio Alto,Selva,1.00,18.9,0,100,0,0,0,10,10,0
2022,feb,Loreto,Maynas,San Juan Bautista,1066,Medio,Selva,1.45,18.4,10,100,0,0,10,11,13,0
2022,feb,Madre de Dios,Tambopata,Las Piedras,1145,Bajo,Selva,1.00,14.2,0,100,0,0,0,10,10,0
2022,feb,Madre de Dios,Tambopata,Tambopata,1105,Medio Bajo,Selva,1.00,17.6,0,100,0,0,0,10,10,0
2022,feb,Madre de Dios,Tambopata,Tambopata,1111,Medio Alto,Selva,1.00,20.2,0,100,0,0,0,10,10,0
2022,feb,Madre de Dios,Tambopata,Tambopata,1121,Medio,Selva,1.00,17.2,0,100,0,0,0,10,10,0
2022,feb,Madre de Dios,Tambopata,Tambopata,1135,Bajo,Selva,1.10,19.3,0,100,0,0,0,10,10,0
2022,feb,Madre de Dios,Tambopata,Tambopata,3627,Medio Alto,Selva,1.20,14.9,10,100,0,0,10,10,10,0
2022,feb,Madre de Dios,Tambopata,Tambopata,3644,Rural,Selva,1.20,14.5,0,100,0,0,0,15,15,0
2022,feb,Moquegua,Ilo,Ilo,1190,Medio,Costa Sur,1.20,15.6,10,100,0,0,10,10,10,0
2022,feb,Moquegua,Ilo,Ilo,1194,Medio Alto,Costa Sur,1.00,17.9,0,100,0,0,0,10,10,0
2022,feb,Moquegua,Ilo,Ilo,1203,Medio Bajo,Costa Sur,1.00,18.4,0,100,0,0,0,10,10,0
2022,feb,Moquegua,Ilo,Ilo,3654,Medio Bajo,Costa Sur,1.00,21.0,0,100,0,0,0,10,10,0
2022,feb,Moquegua,Mariscal Nieto,Moquegua,3665,Rural,Costa Sur,1.00,20.0,0,100,0,0,0,15,15,0
2022,feb,Pasco,Daniel Alcides Carrion,Yanahuanca,1262,Rural,Sierra Centro,1.00,26.2,0,100,0,0,0,15,15,0
2022,feb,Pasco,Oxapampa,Chontabamba,3677,Medio,Selva,1.00,21.7,0,100,0,0,0,10,10,0
2022,feb,Pasco,Oxapampa,Villa Rica,1253,Medio,Selva,1.30,17.9,10,100,0,0,10,10,10,0
2022,feb,Pasco,Pasco,Chaupimarca,1235,Medio Alto,Sierra Centro,1.20,18.9,10,100,0,0,0,10,10,0
2022,feb,Pasco,Pasco,Chaupimarca,1238,Bajo,Sierra Centro,1.00,22.6,10,100,0,0,10,10,10,0
2022,feb,Pasco,Pasco,Huachon,1249,Bajo,Sierra Centro,1.00,28.4,0,100,0,0,0,10,10,0
2022,feb,Pasco,Pasco,San Francisco De Asis De Yarusyacan,3682,Rural,Sierra Centro,1.00,23.5,6.666666666666667,100,0,0,0,15,15,0
2022,feb,Piura,Morropon,Buenos Aires,1321,Medio Bajo,Costa Norte,1.00,21.2,10,100,0,0,10,10,10,0
2022,feb,Piura,Piura,Castilla,1289,Medio Bajo,Costa Norte,1.20,16.0,10,100,0,0,10,10,10,0
2022,feb,Piura,Piura,Catacaos,3694,Medio Bajo,Costa Norte,1.00,17.9,0,100,0,0,0,10,10,0
2022,feb,Piura,Piura,El Tallan,1308,Bajo,Costa Norte,1.00,21.8,0,100,0,0,0,10,10,0
2022,feb,Piura,Piura,Las Lomas,1328,Rural,Costa Norte,1.40,19.0,13.333333333333334,100,0,0,13.333333333333334,15,15,0
2022,feb,Piura,Piura,Tambo Grande,1317,Medio,Costa Norte,1.31,17.1,0,100,0,0,0,13,19,0
2022,feb,Piura,Piura,Tambo Grande,1326,Rural,Costa Norte,1.00,24.0,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,feb,Piura,Talara,Pariñas,1292,Medio Alto,Costa Norte,1.00,15.6,0,100,0,0,0,10,10,0
2022,feb,Provincia Constitucional del Callao,Callao,Callao,0400,Medio,Lima Metropolitana,1.09,10.3,10,100,0,0,10,11,13,0
2022,feb,Provincia Constitucional del Callao,Callao,Callao,3390,Medio,Lima Metropolitana,1.00,10.6,0,100,0,0,0,11,13,0
2022,feb,Provincia Constitucional del Callao,Callao,Carmen De La Legua Reynoso,0385,Medio Bajo,Lima Metropolitana,1.00,12.0,0,100,0,0,0,10,10,0
2022,feb,Provincia Constitucional del Callao,Callao,Mi Peru,0358,Medio Bajo,Lima Metropolitana,1.00,12.8,0,100,0,0,0,10,10,0
2022,feb,Provincia Constitucional del Callao,Callao,Ventanilla,0355,Bajo,Lima Metropolitana,1.00,14.5,0,100,0,0,0,10,10,0
2022,feb,Provincia Constitucional del Callao,Callao,Ventanilla,3371,Bajo,Lima Metropolitana,1.00,9.8,0,100,0,0,0,10,10,0
2022,feb,Provincia de lima,Barranca,Paramonga,0986,Bajo,Costa Centro,1.00,12.3,0,100,0,0,0,11,13,0
2022,feb,Provincia de lima,Cañete,San Vicente De Cañete,1020,Medio Bajo,Costa Centro,1.70,12.7,10,100,0,0,0,10,10,0
2022,feb,Provincia de lima,Huaura,Huacho,1001,Medio Alto,Costa Centro,1.40,13.1,10,100,0,0,10,10,10,0
2022,feb,Provincia de lima,Huaura,Santa Maria,1011,Medio,Costa Centro,1.00,17.8,0,100,0,0,0,11,13,0
2022,feb,Provincia de lima,Huaura,Santa Maria,3593,Medio,Costa Centro,1.00,15.0,0,100,0,0,0,11,13,0
2022,feb,Puno,Azangaro,Asillo,3715,Rural,Sierra Sur,1.00,24.1,0,100,0,0,0,15,15,0
2022,feb,Puno,Carabaya,Crucero,3707,Bajo,Sierra Sur,1.00,20.7,0,100,0,0,0,10,10,0
2022,feb,Puno,Melgar,Santa Rosa,1365,Rural,Sierra Sur,1.07,23.8,6.666666666666667,100,0,0,0,15,15,0
2022,feb,Puno,Puno,Puno,1338,Medio,Sierra Sur,1.60,23.4,20,100,0,0,0,10,10,0
2022,feb,Puno,San Roman,Juliaca,1355,Medio Bajo,Sierra Sur,1.00,24.0,0,100,0,0,0,10,10,0
2022,feb,Puno,San Roman,Juliaca,3711,Medio Alto,Sierra Sur,1.00,25.4,0,100,0,0,0,10,10,0
2022,feb,San Martín,Lamas,Rumisapa,1432,Rural,Selva,1.13,19.2,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,feb,San Martín,Lamas,Zapatero,3730,Medio Bajo,Selva,1.00,19.0,0,100,0,0,0,10,10,0
2022,feb,San Martín,Moyobamba,Moyobamba,1427,Rural,Selva,1.20,22.4,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,feb,San Martín,San Martin,La Banda De Shilcayo,1399,Medio Bajo,Selva,1.10,21.7,10,100,0,0,10,10,10,0
2022,feb,Tacna,Tacna,Calana,1500,Rural,Costa Sur,1.33,20.6,6.666666666666667,100,0,0,0,15,15,0
2022,feb,Tacna,Tacna,Ciudad Nueva,3741,Medio Bajo,Costa Sur,1.00,21.1,0,100,0,0,0,10,10,0
2022,feb,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,1465,Alto,Costa Sur,1.00,18.9,0,100,0,0,0,10,10,0
2022,feb,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,1470,Bajo,Costa Sur,1.00,21.0,0,100,0,0,0,10,10,0
2022,feb,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,1488,Bajo,Costa Sur,1.00,25.1,0,100,0,0,0,10,10,0
2022,feb,Tacna,Tacna,Coronel Gregorio Albarracin Lanchipa,1492,Bajo,Costa Sur,1.10,22.2,0,100,0,0,0,10,10,0
2022,feb,Tacna,Tacna,Tacna,1491,Bajo,Costa Sur,1.00,26.8,0,100,0,0,0,10,10,0
2022,feb,Tacna,Tacna,Tacna,3745,Medio,Costa Sur,1.50,21.6,10,100,0,0,0,10,10,0
2022,feb,Tumbes,Contralmirante Villar,Zorritos,1533,Medio,Costa Norte,1.00,15.4,0,100,0,0,0,10,10,0
2022,feb,Tumbes,Tumbes,Corrales,1538,Medio Bajo,Costa Norte,1.00,17.4,0,100,0,0,0,10,10,0
2022,feb,Tumbes,Tumbes,La Cruz,3771,Medio Bajo,Costa Norte,1.10,16.6,10,100,0,0,10,10,10,0
2022,feb,Tumbes,Tumbes,Tumbes,1510,Medio Bajo,Costa Norte,1.09,18.0,10,100,0,0,10,11,13,0
2022,feb,Tumbes,Tumbes,Tumbes,1524,Medio Alto,Costa Norte,1.00,20.2,0,100,0,0,0,10,10,0
2022,feb,Tumbes,Tumbes,Tumbes,1528,Bajo,Costa Norte,1.00,16.5,0,100,0,0,0,10,10,0
2022,feb,Tumbes,Tumbes,Tumbes,3759,Alto,Costa Norte,1.00,15.2,0,100,0,0,0,10,10,0
2022,feb,Tumbes,Tumbes,Tumbes,3760,Medio,Costa Norte,1.09,18.0,0,100,0,0,0,11,13,0
2022,feb,Tumbes,Zarumilla,Matapalo,1566,Rural,Costa Norte,1.00,16.4,0,100,0,0,0,15,15,0
2022,feb,Tumbes,Zarumilla,Zarumilla,1551,Medio Bajo,Costa Norte,1.00,15.5,0,100,0,0,0,10,10,0
2022,feb,Ucayali,Coronel Portillo,Calleria,1585,Medio Bajo,Selva,1.60,28.0,20,100,0,0,20,10,10,0
2022,feb,Ucayali,Coronel Portillo,Calleria,3787,Medio Alto,Selva,1.18,24.9,10,100,0,0,10,11,13,0
2022,feb,Ucayali,Coronel Portillo,Manantay,1608,Bajo,Selva,1.00,24.9,0,100,0,0,0,10,10,0
2022,feb,Ucayali,Coronel Portillo,Manantay,3792,Bajo,Selva,1.00,28.0,0,100,0,0,0,10,10,0
2022,feb,Ucayali,Coronel Portillo,Masisea,1614,Bajo,Selva,1.10,35.2,10,100,0,0,10,10,10,0
2022,feb,Ucayali,Coronel Portillo,Yarinacocha,1569,Medio,Selva,1.00,27.8,0,100,0,0,0,10,10,0
2022,feb,Ucayali,Coronel Portillo,Yarinacocha,1571,Medio Bajo,Selva,1.00,27.3,0,100,0,0,0,10,10,0
2022,mar,Amazonas,Bagua,Bagua,0012,Medio Alto,Selva,2.00,15.3,10,100,0,0,10,10,10,0
2022,mar,Amazonas,Bagua,Imaza,0034,Rural,Selva,1.00,18.8,0,100,0,0,0,15,15,0
2022,mar,Amazonas,Chachapoyas,Chachapoyas,0007,Medio Bajo,Sierra Norte,1.82,13.4,0,90.9090909090909,0,0,0,11,13,0
2022,mar,Amazonas,Condorcanqui,Nieva,3264,Rural,Selva,1.07,17.2,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Amazonas,Utcubamba,Bagua Grande,0021,Bajo,Selva,1.00,15.5,0,100,0,0,0,10,10,0
2022,mar,Amazonas,Utcubamba,Cajaruro,0044,Rural,Selva,1.00,23.9,0,100,0,0,0,15,15,0
2022,mar,Ancash,Aija,Huacllan,0113,Rural,Sierra Centro,1.00,14.7,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Ancash,Huaraz,Huaraz,3281,Bajo,Sierra Centro,1.00,29.8,0,100,0,0,0,10,10,0
2022,mar,Ancash,Huaraz,Independencia,0078,Medio Alto,Sierra Centro,1.30,15.9,10,100,0,0,10,10,10,0
2022,mar,Ancash,Mariscal Luzuriaga,Fidel Olivas Escudero,3290,Rural,Sierra Centro,1.07,34.1,6.666666666666667,100,0,0,0,15,15,0
2022,mar,Ancash,Mariscal Luzuriaga,Lucma,0100,Rural,Sierra Centro,1.00,32.3,0,100,0,0,0,15,15,0
2022,mar,Ancash,Santa,Chimbote,0063,Medio Bajo,Costa Centro,1.09,15.6,0,100,0,0,0,11,13,0
2022,mar,Apurímac,Abancay,Curahuasi,3298,Medio,Sierra Sur,1.20,21.0,10,100,0,0,10,10,10,0
2022,mar,Apurímac,Abancay,Tamburco,0157,Rural,Sierra Sur,1.27,17.2,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Apurímac,Chincheros,Ocobamba,3301,Rural,Sierra Sur,1.13,19.4,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Apurímac,Cotabambas,Haquira,0135,Medio Bajo,Sierra Sur,1.30,16.4,10,100,0,0,0,10,10,0
2022,mar,Arequipa,Arequipa,Chiguata,3331,Rural,Sierra Sur,1.87,15.5,13.333333333333334,100,0,0,6.666666666666667,15,15,0
2022,mar,Arequipa,Arequipa,Jose Luis Bustamante Y Rivero,0200,Medio Bajo,Sierra Sur,1.20,18.0,0,100,0,0,0,10,10,0
2022,mar,Arequipa,Arequipa,La Joya,0216,Bajo,Costa Sur,2.55,19.7,10,100,0,0,0,11,13,0
2022,mar,Arequipa,Arequipa,Miraflores,0182,Bajo,Sierra Sur,1.00,19.7,0,100,0,0,0,10,10,0
2022,mar,Arequipa,Arequipa,Miraflores,0183,Bajo,Sierra Sur,1.45,16.5,0,100,0,0,0,11,13,0
2022,mar,Arequipa,Arequipa,Paucarpata,3319,Medio Bajo,Sierra Sur,1.20,15.9,0,100,0,0,0,10,10,0
2022,mar,Arequipa,Arequipa,Sachaca,3311,Bajo,Sierra Sur,1.83,14.7,0,100,0,0,0,12,18,0
2022,mar,Arequipa,Arequipa,Sachaca,3312,Medio,Sierra Sur,1.50,17.3,10,100,0,0,10,10,10,0
2022,mar,Arequipa,Camana,Nicolas De Pierola,0221,Bajo,Costa Sur,1.00,24.9,0,100,0,0,0,10,10,0
2022,mar,Ayacucho,Huamanga,Ayacucho,0232,Medio Bajo,Sierra Centro,1.00,21.8,10,100,0,0,10,10,10,0
2022,mar,Ayacucho,Huamanga,Ayacucho,0234,Alto,Sierra Centro,1.00,16.4,0,100,0,0,0,10,10,0
2022,mar,Ayacucho,Huamanga,Carmen Alto,3334,Medio Bajo,Sierra Centro,1.00,20.8,0,100,0,0,0,10,10,0
2022,mar,Ayacucho,Huamanga,Quinua,0277,Rural,Sierra Centro,1.00,25.2,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Ayacucho,Huamanga,San Juan Bautista,3337,Bajo,Sierra Centro,1.20,19.0,10,100,0,0,10,10,10,0
2022,mar,Ayacucho,Huanta,Huanta,3338,Medio,Sierra Centro,1.80,19.6,10,100,0,0,10,10,10,0
2022,mar,Ayacucho,Huanta,Llochegua,0252,Medio Bajo,Selva,1.00,22.4,0,100,0,0,0,10,10,0
2022,mar,Ayacucho,La Mar,Samugari,0273,Rural,Selva,1.07,21.6,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Ayacucho,Vilcas Huaman,Accomarca,3353,Rural,Sierra Centro,1.00,18.5,0,100,0,0,0,15,15,0
2022,mar,Cajamarca,Cajabamba,Cajabamba,0317,Bajo,Sierra Norte,1.20,15.7,10,100,0,0,0,10,10,0
2022,mar,Cajamarca,Cajamarca,Los Baños Del Inca,0304,Bajo,Sierra Norte,1.00,14.9,0,100,0,0,0,10,10,0
2022,mar,Cajamarca,Chota,Chota,0314,Medio,Sierra Norte,1.30,15.6,0,100,0,0,0,10,10,0
2022,mar,Cajamarca,Cutervo,Toribio Casanova,0324,Rural,Selva,1.00,29.8,0,100,0,0,0,15,15,0
2022,mar,Cajamarca,Jaen,San Felipe,0320,Rural,Selva,1.00,19.4,0,100,0,0,0,15,15,0
2022,mar,Cusco,Acomayo,Rondocan,3408,Rural,Sierra Sur,1.07,18.2,0,100,0,0,0,15,15,0
2022,mar,Cusco,Cusco,Santiago,0427,Medio,Sierra Sur,1.00,29.4,0,100,0,0,0,10,10,0
2022,mar,Cusco,Cusco,Santiago,0432,Bajo,Sierra Sur,1.00,14.0,10,100,0,0,10,10,10,0
2022,mar,Cusco,Espinar,Espinar,3401,Bajo,Sierra Sur,1.00,22.7,0,100,0,0,0,10,10,0
2022,mar,Cusco,Espinar,Pallpata,0443,Bajo,Sierra Sur,1.40,20.0,10,100,0,0,0,10,10,0
2022,mar,Cusco,Paucartambo,Challabamba,3407,Rural,Sierra Sur,1.07,29.9,6.666666666666667,100,0,0,0,15,15,0
2022,mar,Huancavelica,Acobamba,Acobamba,0476,Medio,Sierra Centro,1.30,17.0,10,100,0,0,10,10,10,0
2022,mar,Huancavelica,Acobamba,Anta,0518,Rural,Sierra Centro,1.00,23.4,0,100,0,0,0,15,15,0
2022,mar,Huancavelica,Angaraes,Congalla,3426,Rural,Sierra Centro,1.27,20.6,6.666666666666667,100,0,0,0,15,15,0
2022,mar,Huancavelica,Churcampa,Chinchihuasi,0493,Rural,Sierra Centro,1.00,19.6,0,100,0,0,0,15,15,0
2022,mar,Huancavelica,Huancavelica,Huancavelica,3412,Medio Alto,Sierra Centro,1.00,16.8,0,100,0,0,0,10,10,0
2022,mar,Huánuco,Huacaybamba,Huacaybamba,0550,Rural,Sierra Centro,1.07,24.0,0,100,0,0,0,15,15,0
2022,mar,Huánuco,Huanuco,Huanuco,3432,Bajo,Selva,1.20,21.0,10,100,0,0,0,10,10,0
2022,mar,Huánuco,Huanuco,San Pablo De Pillao,0578,Rural,Sierra Centro,1.13,21.4,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Huánuco,Leoncio Prado,Rupa-Rupa,0536,Medio Bajo,Selva,1.17,18.8,0,100,0,0,0,12,16,0
2022,mar,Huánuco,Leoncio Prado,Rupa-Rupa,3435,Medio Alto,Selva,1.10,18.0,30,100,0,0,20,10,10,0
2022,mar,Huánuco,Puerto Inca,Puerto Inca,3447,Rural,Selva,1.13,28.7,20,100,0,0,13.333333333333334,15,15,0
2022,mar,Ica,Ica,Ica,0584,Medio Bajo,Costa Centro,1.00,18.7,0,100,0,0,0,10,10,0
2022,mar,Ica,Ica,Los Aquijes,0637,Bajo,Costa Centro,1.09,20.6,0,100,0,0,0,11,13,0
2022,mar,Ica,Ica,Los Aquijes,3459,Medio Bajo,Costa Centro,1.20,16.4,10,100,0,0,10,10,10,0
2022,mar,Ica,Ica,Parcona,0581,Medio,Costa Centro,1.45,15.9,0,100,0,0,0,11,13,0
2022,mar,Ica,Ica,San Jose De Los Molinos,0641,Rural,Costa Centro,1.31,18.9,6.666666666666667,100,0,0,6.666666666666667,16,18,0
2022,mar,Ica,Pisco,Pisco,0607,Medio Bajo,Costa Centro,1.00,22.8,0,100,0,0,0,10,10,0
2022,mar,Ica,Pisco,San Clemente,0616,Bajo,Costa Centro,1.20,20.1,10,100,0,0,10,10,10,0
2022,mar,Junín,Chanchamayo,Pichanaqui,0669,Medio Bajo,Selva,1.00,20.2,0,100,0,0,0,10,10,0
2022,mar,Junín,Chanchamayo,Pichanaqui,3486,Rural,Selva,1.07,25.5,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,Junín,Chupaca,Chupaca,0691,Rural,Sierra Centro,1.53,20.1,13.333333333333334,100,0,0,13.333333333333334,15,15,0
2022,mar,Junín,Concepcion,Matahuasi,0675,Bajo,Sierra Centro,1.00,20.2,0,100,0,0,0,10,10,0
2022,mar,Junín,Huancayo,Chilca,0657,Medio Bajo,Sierra Centro,1.00,20.3,0,100,0,0,0,10,10,0
2022,mar,Junín,Huancayo,El Tambo,0644,Medio Alto,Sierra Centro,1.40,16.3,10,100,0,0,10,10,10,0
2022,mar,Junín,Huancayo,El Tambo,0662,Bajo,Sierra Centro,1.10,18.3,10,100,0,0,10,10,10,0
2022,mar,Junín,Satipo,Rio Tambo,0697,Rural,Selva,1.00,22.6,6.666666666666667,100,0,0,6.666666666666667,15,15,0
2022,mar,La Libertad,Pataz,Santiago De Challas,0758,Rural,Sierra Norte,1.13,37.8,13.333333333333334,100,0,0,0,15,15,0
2022,mar,La Libertad,Trujillo,El Porvenir,0721,Medio Bajo,Costa Norte,1.18,19.1,0,100,0,0,0,11,13,0
2022,mar,La Libertad,Trujillo,El Porvenir,3495,Bajo,Costa Norte,1.70,19.2,10,100,0,0,10,10,10,0
2022,mar,La Libertad,Trujillo,La Esperanza,0728,Bajo,Costa Norte,1.50,19.3,20,100,0,0,20,10,10,0
2022,mar,La Libertad,Trujillo,La Esperanza,3490,Medio Bajo,Costa Norte,1.27,21.8,0,100,0,0,0,11,13,0
2022,mar,La Libertad,Trujillo,Victor Larco Herrera,0714,Medio Alto,Costa Norte,1.00,15.6,0,100,0,0,0,10,10,0
2022,mar,Lambayeque,Chiclayo,La Victoria,3517,Medio,Costa Norte,1.00,20.1,0,100,0,0,0,10,10,0
2022,mar,Lambayeque,Chiclayo,Patapo,0808,Medio,Costa Norte,1.00,24.7,0,100,0,0,0,10,10,0
2022,mar,Lambayeque,Chiclayo,Pimentel,0811,Bajo,Costa Norte,1.00,20.0,0,100,0,0,0,10,10,0
2022,mar,Lambayeque,Lambayeque,Lambayeque,0790,Medio Bajo,Costa Norte,1.29,18.2,0,100,0,0,0,14,26,0
2022,mar,Lambayeque,Lambayeque,Olmos,0815,Rural,Costa Norte,1.00,20.3,0,100,0,0,0,15,15,0
2022,mar,Lambayeque,Lambayeque,San Jose,0788,Bajo,Costa Norte,1.30,20.4,10,100,0,0,10,10,10,0
2022,mar,Lima Metropolitana,Lima,Carabayllo,0973,Medio Bajo,Lima Metropolitana,1.00,10.7,0,100,0,0,0,10,10,0
2022,mar,Lima Metropolitana,Lima,Carabayllo,0976,Medio Bajo,Lima Metropolitana,1.00,14.4,0,100,0,0,0,10,10,0
2022,mar,Lima Metropolitana,Lima,Chorrillos,0945,Medio Alto,Lima Metropolitana,1.00,13.1,0,100,0,0,0,11,13,0
